STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FXR_CURRENCY,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,CURRENCY,ACCOUNTING_ENTRY,VALUATION,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,STATUS
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,NV_USD,Q,1999-Q4,73453200045.2018,6,,,,JPY,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,SHRO_PT,A,1995,7.04462956083646,0,,,,JPY,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,SHRO_PT,A,1996,7.11431379928022,0,,,,JPY,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,SHRO_PT,A,1997,6.25407940194294,0,,,,JPY,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,SHRO_PT,A,1998,7.11470471379135,0,,,,JPY,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,SHRO_PT,A,1999,7.25247573178017,0,,,,JPY,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,SHRO_PT,Q,1999-Q1,6.70796444594373,0,,,,JPY,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,SHRO_PT,Q,1999-Q2,6.35869775453246,0,,,,JPY,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,SHRO_PT,Q,1999-Q3,7.10213137967396,0,,,,JPY,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,SHRO_PT,Q,1999-Q4,7.25247573178017,0,,,,JPY,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_NLG,NV_USD,A,1995,2406732000,6,,,,NLG,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_NLG,NV_USD,A,1996,2479180000,6,,,,NLG,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_NLG,NV_USD,A,1997,3254451000,6,,,,NLG,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_NLG,NV_USD,A,1998,2988848000,6,,,,NLG,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_NLG,SHRO_PT,A,1995,0.313252512873379,0,,,,NLG,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_NLG,SHRO_PT,A,1996,0.271561534313665,0,,,,NLG,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_NLG,SHRO_PT,A,1997,0.356074453191742,0,,,,NLG,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_NLG,SHRO_PT,A,1998,0.322314147354792,0,,,,NLG,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,NV_USD,A,1995,44308795000,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,NV_USD,A,1996,47736004000,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,NV_USD,A,1997,41162455000,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,NV_USD,A,1998,49663590000,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,NV_USD,A,1999,16986817077.9205,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,NV_USD,Q,1999-Q1,15471779145.4473,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,NV_USD,Q,1999-Q2,16397850000,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,NV_USD,Q,1999-Q3,18142228000,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,NV_USD,Q,1999-Q4,16986817077.9205,6,,,,OTHC,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,SHRO_PT,A,1995,5.76709055106318,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,SHRO_PT,A,1996,5.22885086530355,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,SHRO_PT,A,1997,4.50364705326787,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,SHRO_PT,A,1998,5.35566802508122,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,SHRO_PT,A,1999,1.6772105033136,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,SHRO_PT,Q,1999-Q1,1.71675938095484,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,SHRO_PT,Q,1999-Q2,1.7799141608963,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,SHRO_PT,Q,1999-Q3,1.87307764555517,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_OTHC,SHRO_PT,Q,1999-Q4,1.6772105033136,0,,,,OTHC,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,NV_USD,A,1995,768304132000,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,NV_USD,A,1996,912934892000,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,NV_USD,A,1997,913980481000,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,NV_USD,A,1998,927308970000,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,NV_USD,A,1999,1012801735045.2,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,NV_USD,Q,1999-Q1,901220014702.472,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,NV_USD,Q,1999-Q2,921271955707.271,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,NV_USD,Q,1999-Q3,968578534000,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,NV_USD,Q,1999-Q4,1012801735045.2,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,SHRO_PT,A,1995,82.1138994671461,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,SHRO_PT,A,1996,89.4840344758204,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,SHRO_PT,A,1997,90.1096173082575,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,SHRO_PT,A,1998,90.2829805833637,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,SHRO_PT,A,1999,89.8907248969251,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,SHRO_PT,Q,1999-Q1,90.3245599872728,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,SHRO_PT,Q,1999-Q2,90.063996191854,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,SHRO_PT,Q,1999-Q3,90.0793554308925,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_T,SHRO_PT,Q,1999-Q4,89.8907248969251,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,NV_USD,A,1995,414061497000,6,,,,USD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,NV_USD,A,1996,526181637000,6,,,,USD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,NV_USD,A,1997,557808813000,6,,,,USD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,NV_USD,A,1998,620300700000,6,,,,USD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,NV_USD,A,1999,707130668271.483,6,,,,USD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,NV_USD,Q,1999-Q1,628575159960.097,6,,,,USD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,NV_USD,Q,1999-Q2,648626206799.319,6,,,,USD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,NV_USD,Q,1999-Q3,668058922000,6,,,,USD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,NV_USD,Q,1999-Q4,707130668271.483,6,,,,USD,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,SHRO_PT,A,1995,53.8929155466263,0,,,,USD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,SHRO_PT,A,1996,57.6362719412854,0,,,,USD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,SHRO_PT,A,1997,61.0307139589779,0,,,,USD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,SHRO_PT,A,1998,66.8925590140684,0,,,,USD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,SHRO_PT,A,1999,69.8192591701992,0,,,,USD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,SHRO_PT,Q,1999-Q1,69.7471371813257,0,,,,USD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,SHRO_PT,Q,1999-Q2,70.4055086862338,0,,,,USD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,SHRO_PT,Q,1999-Q3,68.9731290286885,0,,,,USD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_USD,SHRO_PT,Q,1999-Q4,69.8192591701992,0,,,,USD,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,TFXRA,CI_T,NV_USD,A,1995,935656614757.894,6,,,,_T,CO,NV,,USD,O,OL,
dataflow,IMF.STA:COFER(7.0.1),R,G110,TFXRA,CI_T,NV_USD,A,1996,1020220978354.17,6,,,,_T,CO,NV,,USD,O,OL,
dataflow,IMF.STA:COFER(7.0.1),R,G110,TFXRA,CI_T,NV_USD,A,1997,1014298482561.91,6,,,,_T,CO,NV,,USD,O,OL,
dataflow,IMF.STA:COFER(7.0.1),R,G110,TFXRA,CI_T,NV_USD,A,1998,1027113819247.21,6,,,,_T,CO,NV,,USD,O,OL,
dataflow,IMF.STA:COFER(7.0.1),R,G110,TFXRA,CI_T,NV_USD,A,1999,1126703268002.96,6,,,,_T,CO,NV,,USD,O,OL,
dataflow,IMF.STA:COFER(7.0.1),R,G110,TFXRA,CI_T,NV_USD,Q,1999-Q1,997757436991.067,6,,,,_T,CO,NV,,USD,O,OL,
dataflow,IMF.STA:COFER(7.0.1),R,G110,TFXRA,CI_T,NV_USD,Q,1999-Q2,1022908148273.57,6,,,,_T,CO,NV,,USD,O,OL,
dataflow,IMF.STA:COFER(7.0.1),R,G110,TFXRA,CI_T,NV_USD,Q,1999-Q3,1075250293884.57,6,,,,_T,CO,NV,,USD,O,OL,
dataflow,IMF.STA:COFER(7.0.1),R,G110,TFXRA,CI_T,NV_USD,Q,1999-Q4,1126703268002.96,6,,,,_T,CO,NV,,USD,O,OL,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,NV_USD,A,1995,167352482757.894,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,NV_USD,A,1996,107286086354.173,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,NV_USD,A,1997,100318001561.91,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,NV_USD,A,1998,99804849247.2056,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,NV_USD,A,1999,113901532957.754,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,NV_USD,Q,1999-Q1,96537422288.5953,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,NV_USD,Q,1999-Q2,101636192566.297,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,NV_USD,Q,1999-Q3,106671759884.572,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,NV_USD,Q,1999-Q4,113901532957.754,6,,,,_T,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,SHRO_PT,A,1995,17.8861005328539,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,SHRO_PT,A,1996,10.5159655241797,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,SHRO_PT,A,1997,9.89038269174251,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,SHRO_PT,A,1998,9.71701941663629,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,SHRO_PT,A,1999,10.1092751030749,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,SHRO_PT,Q,1999-Q1,9.67544001272722,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,SHRO_PT,Q,1999-Q2,9.93600380814598,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,SHRO_PT,Q,1999-Q3,9.92064456910751,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,UFXRA,CI_T,SHRO_PT,Q,1999-Q4,10.1092751030749,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,NV_USD,A,1995,2035748709,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,NV_USD,A,1996,2253805000,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,NV_USD,A,1997,2175258200,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,NV_USD,A,1998,2024091079.96558,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,NV_USD,A,1999,1833679586.2403,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,NV_USD,Q,1999-Q1,1848003497.62,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,NV_USD,Q,1999-Q2,1806910912.1,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,NV_USD,Q,1999-Q3,1831042202.2,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,NV_USD,Q,1999-Q4,1833679586.2403,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,SHRO_PT,A,1995,0.762833132677307,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,SHRO_PT,A,1996,0.719448966748523,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,SHRO_PT,A,1997,0.605422330599791,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,SHRO_PT,A,1998,0.569399933142995,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,SHRO_PT,A,1999,0.499772036097573,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,SHRO_PT,Q,1999-Q1,0.546432301466155,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,SHRO_PT,Q,1999-Q2,0.512668932582769,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,SHRO_PT,Q,1999-Q3,0.514820751848202,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_CHF,SHRO_PT,Q,1999-Q4,0.499772036097573,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_DEM,NV_USD,A,1995,32572769033,6,,,,DEM,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_DEM,NV_USD,A,1996,37454898000,6,,,,DEM,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_DEM,NV_USD,A,1997,44336019000,6,,,,DEM,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_DEM,NV_USD,A,1998,46406929031.4929,6,,,,DEM,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_DEM,SHRO_PT,A,1995,12.2056260340813,0,,,,DEM,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_DEM,SHRO_PT,A,1996,11.9561752972291,0,,,,DEM,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_DEM,SHRO_PT,A,1997,12.339691882323,0,,,,DEM,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_DEM,SHRO_PT,A,1998,13.0547990401465,0,,,,DEM,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_ECU,NV_USD,A,1995,172420000,6,,,,ECU,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_ECU,NV_USD,A,1996,182000000,6,,,,ECU,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_ECU,NV_USD,A,1997,391000000,6,,,,ECU,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_ECU,NV_USD,A,1998,96000000,6,,,,ECU,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_ECU,SHRO_PT,A,1995,0.0646090001947393,0,,,,ECU,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_ECU,SHRO_PT,A,1996,0.0580971787480422,0,,,,ECU,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_ECU,SHRO_PT,A,1997,0.108823923185081,0,,,,ECU,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_ECU,SHRO_PT,A,1998,0.0270058961885535,0,,,,ECU,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,NV_USD,A,1999,63575662079.1551,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,NV_USD,Q,1999-Q1,55830450083.04,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,NV_USD,Q,1999-Q2,55092440662.4,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,NV_USD,Q,1999-Q3,59642400031.22,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,NV_USD,Q,1999-Q4,63575662079.1551,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,SHRO_PT,A,1999,17.3276390935329,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,SHRO_PT,Q,1999-Q1,16.5083893889037,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,SHRO_PT,Q,1999-Q2,15.6311982835649,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,SHRO_PT,Q,1999-Q3,16.7692176560494,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_EUR,SHRO_PT,Q,1999-Q4,17.3276390935329,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_FRF,NV_USD,A,1995,6998291776,6,,,,FRF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_FRF,NV_USD,A,1996,7598689000,6,,,,FRF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_FRF,NV_USD,A,1997,7596973000,6,,,,FRF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_FRF,NV_USD,A,1998,7851383466.143,6,,,,FRF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_FRF,SHRO_PT,A,1995,2.62239087529536,0,,,,FRF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_FRF,SHRO_PT,A,1996,2.42561754441638,0,,,,FRF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_FRF,SHRO_PT,A,1997,2.11440513092362,0,,,,FRF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_FRF,SHRO_PT,A,1998,2.20868382107483,0,,,,FRF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,NV_USD,A,1995,5860240308,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,NV_USD,A,1996,6893472900,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,NV_USD,A,1997,8172374000,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,NV_USD,A,1998,8021989729.15783,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,NV_USD,A,1999,9309340796.35553,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,NV_USD,Q,1999-Q1,7796471598,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,NV_USD,Q,1999-Q2,7953403457,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,NV_USD,Q,1999-Q3,7863840618.06,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,NV_USD,Q,1999-Q4,9309340796.35553,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,SHRO_PT,A,1995,2.19594169586354,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,SHRO_PT,A,1996,2.2005017981653,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,SHRO_PT,A,1997,2.27455191922188,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,SHRO_PT,A,1998,2.25667731095082,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G200,AFXRA,CI_GBP,SHRO_PT,A,1999,2.53727436321642,0,,,,GBP,,,SHRO,PT,O,,
